Listing ID,Listing Name,Host ID,Host Name,Host Since,Host Response Time,Host Response Rate,Is Superhost,neighbourhood,Neighborhood Group,City,Postal Code,Country Code,Country,Latitude,Longitude,Is Exact Location,Property Type,Room Type,Accomodates,Bathrooms,Bedrooms,Beds,Square Feet,Guests Included,Min Nights,Reviews,First Review,Last Review,Overall Rating,Accuracy Rating,Cleanliness Rating,Checkin Rating,Communication Rating,Location Rating,Value Rating,Instant Bookable,Business Travel Ready,Price
28240891,*,184271261,Alilaa Merke,5/6/2018,within an hour,100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10967,DE,Germany,52.48735,13.40324,f,Apartment,Private room,2,1.5,1,1,,1,1,15,21/10/2018,9/5/2019,95,10,8,10,10,10,9,t,f,38
19154841,*,64083990,Bento,23/1/2016,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961,DE,Germany,52.48623,13.39658,t,Apartment,Entire home/apt,4,1,2,2,,1,9,3,14/1/2017,22/4/2018,100,10,10,10,10,10,9,t,f,120
5554001,*,23725926,Teys,1/11/2014,within a few hours,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12043,DE,Germany,52.48038,13.43744,t,Apartment,Private room,2,1,1,2,,1,1,9,29/3/2017,28/4/2019,98,10,10,10,10,9,10,f,f,28
5791041,*,24574872,Elys,6/12/2014,within a day,100%,f,Wedding,Mitte,Berlin,13357,DE,Germany,52.54876,13.38089,t,Apartment,Private room,2,1,1,2,,1,5,16,4/1/2017,14/4/2019,100,10,10,10,10,10,10,f,f,14
31987845,*,138156282,Parlipp,27/6/2017,within a few hours,90%,f,Mariendorf,Tempelhof - SchÃ¶neberg,Berlin,*,DE,Germany,52.43566,13.3874,f,Apartment,Entire home/apt,6,1,2,6,,1,2,0,,,,,,,,,,t,f,145
4946067,*,10401983,Alexandra,15/11/2015,,,f,WeiÃensee,Pankow,Berlin,13086,DE,Germany,52.54894,13.45573,t,Apartment,Private room,2,1,1,1,,1,5,2,27/3/2015,3/3/2016,100,10,9,10,10,9,9,f,f,25
11862155,*,66651607,Stefen,11/7/2016,within a day,70%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245,DE,Germany,52.50736,13.45301,f,Apartment,Private room,2,1,1,1,,1,2,35,4/11/2016,20/4/2019,94,10,10,10,10,10,10,f,f,50
20247139,*,9147987,Jaia,23/7/2013,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10997,DE,Germany,52.4959,13.42623,t,Apartment,Entire home/apt,4,1,1,2,,2,4,3,11/5/2018,31/1/2019,100,10,10,10,10,10,10,t,f,190
34571754,*,152257298,Salyet,13/9/2017,within an hour,100%,f,Charlottenburg,Charlottenburg-Wilm.,Berlin,*,DE,Germany,52.50963,13.31875,t,Apartment,Entire home/apt,3,1,1,2,,2,2,0,,,,,,,,,,t,f,100
19463697,*,12502425,JÃ¶rgn,2/6/2014,,,f,Prenzlauer Berg,Pankow,Berlin,10437,DE,Germany,52.54018,13.40261,t,Apartment,Private room,2,1,1,1,,1,5,0,,,,,,,,,,f,f,26
16361811,*,28177776,Miin-Jeno,6/3/2015,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10247,DE,Germany,52.51047,13.45422,f,Apartment,Entire home/apt,2,1,1,1,,1,1,19,5/2/2017,29/5/2018,100,10,10,9,10,10,10,t,f,70
28606416,*,217067793,Marp,26/9/2018,,,f,Charlottenburg,Charlottenburg-Wilm.,Berlin,10585,DE,Germany,52.5121,13.2903,f,Condominium,Entire home/apt,2,1,0,1,,1,1,0,,,,,,,,,,f,f,120
22907152,*,39741427,Maderjea,22/7/2015,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12053,DE,Germany,52.47958,13.42928,f,Apartment,Private room,2,1,1,2,,1,4,0,,,,,,,,,,f,f,30
30140950,*,229848212,Thias,16/12/2018,within an hour,100%,f,Rummelsburg,Lichtenberg,Berlin,10317,DE,Germany,52.49209,13.48776,t,Apartment,Private room,1,1,1,1,,1,5,10,6/2/2019,17/4/2019,100,10,10,10,10,10,10,f,f,45
18842797,*,123566062,Jora,3/7/2017,within a day,50%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10999,DE,Germany,52.49386,13.41558,t,Apartment,Private room,1,1.5,1,1,,1,3,11,10/7/2017,4/5/2019,94,10,10,9,9,10,9,f,f,23
4526436,*,21134999,Anic,15/9/2014,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10967,DE,Germany,52.49075,13.41454,f,Apartment,Entire home/apt,3,1,2,3,,4,2,44,20/9/2014,9/8/2016,90,10,9,9,10,10,9,f,f,65
17192870,*,51629065,Nicolie,26/12/2015,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245,DE,Germany,52.50862,13.46681,f,Apartment,Entire home/apt,2,1,0,1,,1,3,2,9/7/2016,20/9/2016,80,8,7,8,9,9,8,t,f,60
1882909,*,907532,Simon,16/8/2011,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10967,DE,Germany,52.49023,13.41702,t,Apartment,Entire home/apt,5,1.5,3,5,,1,4,12,11/7/2013,16/10/2014,100,10,10,10,10,10,10,f,f,80
31722026,*,31464526,Chols,5/4/2015,within a day,100%,f,Wilmersdorf,Charlottenburg-Wilm.,Berlin,14197,DE,Germany,52.46798,13.30908,t,Apartment,Private room,2,1,1,1,,1,7,2,3/2/2019,19/3/2019,90,10,10,10,7,9,9,f,f,25
21106467,*,52168908,Inas,31/12/2015,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12047,DE,Germany,52.48945,13.4292,t,Apartment,Entire home/apt,2,1,2,3,,1,9,12,2/1/2018,22/2/2019,94,9,9,10,10,9,10,f,f,90
30694420,*,227724526,Umli,6/11/2018,within a few hours,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12059,DE,Germany,52.48549,13.44793,t,Apartment,Entire home/apt,2,1,1,1,,1,5,3,9/2/2019,10/5/2019,93,10,9,9,10,9,9,f,f,75
20698109,*,125048657,Peik,6/4/2017,within an hour,100%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245,DE,Germany,52.49867,13.46333,t,Apartment,Entire home/apt,4,1,1,1,,2,2,106,4/12/2017,30/8/2018,95,10,10,9,10,9,9,t,f,55
800634,*,7142043,Syriam,8/10/2012,,,f,Prenzlauer Berg,Pankow,Berlin,,DE,Germany,52.55097,13.41107,f,Apartment,Entire home/apt,4,1,2,2,646,2,4,1,28/3/2014,11/7/2013,100,10,10,10,10,10,10,f,f,80
9179741,*,38829082,Anta,16/7/2013,within an hour,100%,f,Alt-Treptow,Treptow - KÃ¶penick,Berlin,12435,DE,Germany,52.48966,13.4506,f,Apartment,Private room,2,1,1,2,,1,1,21,5/9/2015,28/4/2019,94,10,9,9,10,8,9,f,f,53
24553442,*,32145019,Danathe,30/4/2015,within a few hours,100%,f,Wedding,Mitte,Berlin,13357,DE,Germany,52.55386,13.39948,t,Apartment,Private room,2,1,0,1,,1,1,0,,,,,,,,,,f,f,39
14451453,*,60273554,Eilie,13/7/2016,within an hour,100%,f,Prenzlauer Berg,Pankow,Berlin,10119,DE,Germany,52.53207,13.4068,t,Apartment,Entire home/apt,2,1,1,1,,2,2,137,11/5/2016,9/5/2019,98,10,10,10,10,10,10,f,f,58
30843967,*,31319660,Laya,9/5/2015,within an hour,100%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10963,DE,Germany,52.49726,13.37686,f,Apartment,Private room,2,1,1,1,,2,2,11,10/2/2019,22/4/2019,86,9,8,10,10,10,9,t,f,50
20375471,*,4544189,Denoia,18/2/2013,within a day,*,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10999,DE,Germany,52.49986,13.42768,t,Apartment,Private room,2,1.5,1,1,,1,2,11,12/9/2017,4/5/2019,89,9,8,9,9,10,9,f,f,38
34113868,*,105494074,Anne-,18/11/2016,within a few hours,100%,f,Prenzlauer Berg,Pankow,Berlin,10439,DE,Germany,52.55091,13.42332,f,Apartment,Entire home/apt,2,1,0,1,,1,1,0,,,,,,,,,,f,f,39
6198439,*,30410208,JvanhBarl,29/4/2015,within an hour,100%,f,Mitte,Mitte,Berlin,10179,DE,Germany,52.51543,13.42434,f,Apartment,Entire home/apt,1,1,0,1,,1,25,10,4/5/2015,24/2/2019,96,10,10,10,10,10,9,f,f,39
33811427,*,179548906,Kavin,6/1/2018,within an hour,100%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10999,DE,Germany,52.50353,13.4107,t,Apartment,Private room,2,1,1,1,,1,2,2,8/3/2019,10/5/2019,100,10,10,10,10,10,10,t,f,54
4342933,*,15954854,Dliiael,2/5/2014,,,f,Rummelsburg,Lichtenberg,Berlin,10317,DE,Germany,52.50461,13.49108,t,Condominium,Private room,1,1,1,1,,1,1,8,14/3/2016,22/8/2016,100,10,10,10,10,9,10,f,f,35
,*,1380487,Gluvera,16/9/2011,,,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10967,DE,Germany,52.49384,13.41979,t,Apartment,Entire home/apt,4,1.5,1,4,,1,2,63,18/10/2011,4/12/2018,95,10,10,10,10,10,10,f,f,85
26865630,*,1986420,Rophra,25/9/2011,within an hour,100%,f,Charlottenburg,Charlottenburg-Wilm.,Berlin,10587,DE,Germany,52.51991,13.33056,t,Apartment,Private room,2,1,1,1,,1,3,7,1/8/2018,8/4/2019,100,10,10,9,10,10,10,f,f,55
1392622,*,3695865,Dorazle,12/11/2012,within an hour,100%,t,Prenzlauer Berg,Pankow,Berlin,10435,DE,Germany,52.53884,13.41771,f,Apartment,Entire home/apt,4,1,2,2,,2,1,48,30/4/2014,20/4/2019,91,10,9,10,10,10,9,t,f,105
8562889,*,2883116,Mars,30/6/2012,within an hour,100%,f,Prenzlauer Berg,Pankow,Berlin,10437,DE,Germany,52.54276,13.42294,t,Apartment,Entire home/apt,4,2,2,2,,4,3,19,4/3/2019,10/5/2019,98,9,10,10,10,10,10,t,f,150
9388346,*,5894172,Stevean,16/3/2013,within an hour,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12043,DE,Germany,52.47706,13.43651,t,Apartment,Entire home/apt,4,1,2,2,,2,1,128,15/2/2016,6/5/2019,94,10,8,10,10,9,9,t,f,47
28408602,*,57942921,Sap ¤©  Daniela,30/4/2016,within an hour,89%,f,Lichterfelde,Steglitz - Zehlendorf,Berlin,12203,DE,Germany,52.44604,13.30624,t,Apartment,Private room,1,1,1,1,,1,2,0,,,,,,,,,,t,f,60
33626605,*,147807077,Vettorina,3/9/2017,,,f,Prenzlauer Berg,Pankow,Berlin,10437,DE,Germany,52.54209,13.41656,t,Apartment,Entire home/apt,2,1,1,1,,1,10,0,,,,,,,,,,t,f,53
17378728,*,87650386,Ponuka,25/7/2016,within an hour,100%,f,Tempelhof,Tempelhof - SchÃ¶neberg,Berlin,12099,DE,Germany,52.45502,13.41591,t,Apartment,Private room,2,1,1,1,,1,5,2,6/8/2017,8/4/2019,100,10,9,10,10,10,10,f,f,30
6892838,*,32717197,Dina,18/9/2015,within an hour,100%,f,Prenzlauer Berg,Pankow,Berlin,10405,DE,Germany,52.5345,13.41513,t,Apartment,Entire home/apt,4,1,1,2,,1,2,8,22/2/2015,9/12/2015,89,9,9,10,9,9,8,t,f,65
26710155,*,22815680,Christine,27/10/2014,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245,DE,Germany,52.49984,13.4648,f,Apartment,Entire home/apt,3,1,1,1,,2,1,14,13/5/2018,1/3/2018,100,10,10,10,10,10,10,f,f,70
9759508,*,34883843,Balera,27/5/2015,,,f,Prenzlauer Berg,Pankow,Berlin,10437,DE,Germany,52.54588,13.41962,t,Apartment,Entire home/apt,2,1,1,1,,1,6,11,11/9/2015,2/8/2018,89,9,9,9,8,10,8,f,f,94
9371797,*,57413812,Raani,3/5/2016,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10963,DE,Germany,52.49736,13.38528,t,Apartment,Private room,2,1,1,1,,1,5,3,3/6/2016,31/8/2018,93,9,9,10,10,9,10,t,f,46
17601003,*,99231373,Philip,4/10/2016,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10965,DE,Germany,52.48706,13.37905,t,Apartment,Private room,1,1,1,1,,1,4,1,27/9/2017,22/9/2017,,,,,,,,f,f,450
4773698,*,27880996,Serdin,6/3/2015,within an hour,100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10967,DE,Germany,52.49535,13.42383,f,Loft,Entire home/apt,2,1,1,1,,1,10,66,31/10/2015,6/5/2019,98,10,9,10,10,10,10,f,f,50
23164993,*,156199463,Jens,15/10/2017,within an hour,90%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10243,DE,Germany,52.51156,13.42871,f,Apartment,Entire home/apt,1,1,1,1,,1,1,131,10/12/2016,12/5/2019,96,10,9,10,10,9,9,t,f,49
28582232,*,189555524,Alexander,12/11/2016,within a day,90%,t,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,Berlin,10783,DE,Germany,52.49249,13.36411,t,Apartment,Entire home/apt,2,1,0,1,,1,9,12,26/12/2018,5/5/2019,100,10,10,10,10,10,10,f,f,70
4994431,*,34913724,Benda,7/6/2015,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10249,DE,Germany,52.52029,13.45089,t,Apartment,Private room,3,1,1,1,,2,1,4,24/7/2015,12/5/2015,92,10,10,8,10,10,10,f,f,100
22256223,*,73078783,Malcele,22/5/2016,within a day,100%,f,Wedding,Mitte,Berlin,13347,DE,Germany,52.54202,13.3692,t,Apartment,Entire home/apt,2,1.5,1,1,,2,1,13,12/10/2018,1/4/2019,93,10,9,10,10,9,9,f,f,126
23588400,*,167914715,Lira,20/1/2018,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10997,DE,Germany,52.50356,13.43602,t,Apartment,Private room,2,1,1,1,,1,4,3,12/2/2018,31/7/2018,90,9,9,10,10,10,9,t,f,30
20406546,*,1102218,TRIO Apartment Hotel,26/9/2011,within an hour,100%,f,Marzahn,Marzahn - Hellersdorf,Berlin,*,DE,Germany,52.51999,13.52559,t,Serviced apartment,Entire home/apt,4,1,1,4,,2,3,19,15/10/2017,5/5/2019,80,9,9,10,9,6,8,t,f,40
19722057,*,78413419,Ennetta,23/4/2016,within an hour,100%,f,Mahlsdorf,Marzahn - Hellersdorf,Berlin,12623,DE,Germany,52.53147,13.63239,t,Apartment,Entire home/apt,6,1,2,5,,2,1,18,13/3/2018,25/6/2018,94,10,10,10,10,9,10,t,f,80
3674271,*,4058759,Nena H.,6/9/2012,within a few hours,83%,f,Altglienicke,Treptow - KÃ¶penick,Berlin,*,DE,Germany,52.4197,13.55315,t,House,Private room,2,1,1,2,,1,1,4,4/8/2014,13/3/2018,93,10,9,10,10,9,10,f,f,30
30200095,*,82668848,Jamila,29/7/2016,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10997,DE,Germany,52.50157,13.42642,t,Apartment,Private room,2,1,1,1,,1,1,2,25/11/2018,20/1/2019,100,10,10,10,10,10,10,f,f,42
19507530,*,135362452,Rulande,20/6/2017,,,f,Mitte,Mitte,Berlin,10178,DE,Germany,52.52609,13.40087,t,Apartment,Entire home/apt,2,1,1,1,,1,1,0,,,,,,,,,,f,f,79
13213369,*,785677,San,16/8/2011,within an hour,100%,f,Prenzlauer Berg,Pankow,Berlin,10439,DE,Germany,52.55091,13.42089,t,Apartment,Entire home/apt,2,1,0,1,,1,2,64,6/2/2017,13/5/2019,99,10,10,10,10,10,10,t,f,65
5385364,*,27494632,DiÃuhia,7/7/2015,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10999,DE,Germany,52.49507,13.4287,t,Apartment,Private room,2,1,1,1,,1,2,1,16/7/2016,16/7/2016,100,10,10,10,10,10,10,f,f,35
18868552,*,110582024,Monikla,27/2/2017,within a day,100%,t,Prenzlauer Berg,Pankow,Berlin,10437,DE,Germany,52.54784,13.40238,t,Apartment,Entire home/apt,2,1,1,2,,2,2,47,6/2/2017,14/4/2019,96,10,9,9,10,10,9,f,f,54
11955298,*,54647214,Johannas + Siriya,26/4/2016,,,f,Prenzlauer Berg,Pankow,Berlin,10435,DE,Germany,52.53813,13.40998,t,Apartment,Entire home/apt,3,1.5,1,2,,1,2,1,17/6/2016,5/3/2016,100,10,8,10,10,10,10,f,f,45
20819654,*,3173349,Annika,4/10/2010,within an hour,100%,t,Alt-Treptow,Treptow - KÃ¶penick,Berlin,12435,DE,Germany,52.49092,13.45343,t,*,Private room,2,1,1,1,,1,1,15,21/10/2017,10/4/2019,96,10,10,10,10,10,9,f,f,30
24032317,*,186563196,Heleas,10/5/2018,,,f,Charlottenburg,Charlottenburg-Wilm.,Berlin,10589,DE,Germany,52.52612,13.3033,t,Apartment,Entire home/apt,2,1,1,1,,2,3,2,11/5/2018,30/5/2018,100,10,10,10,10,10,10,f,f,70
21402252,*,45405335,Frono,10/10/2015,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10963,DE,Germany,52.50186,13.39995,t,Apartment,Private room,2,1,1,1,,1,1,19,12/8/2017,30/12/2017,93,9,9,10,10,10,9,f,f,31
272128,*,924479,Maline,29/6/2011,within an hour,100%,t,Mitte,Mitte,Berlin,10179,DE,Germany,52.50949,13.42013,t,Apartment,Entire home/apt,2,1,1,2,,1,8,118,26/5/2011,8/3/2019,97,10,9,10,10,10,9,f,f,90
12458604,*,90168020,Lina,21/8/2016,within a few hours,100%,t,Prenzlauer Berg,Pankow,Berlin,10407,DE,Germany,52.53083,13.43298,t,Apartment,Entire home/apt,2,1,1,1,,2,2,131,8/1/2016,8/5/2019,95,10,10,10,10,9,10,t,f,30
34441298,*,99466278,Secome,27/10/2015,within a day,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12045,DE,Germany,52.48165,13.44218,t,Apartment,Entire home/apt,2,1,1,2,,1,*,1,17/4/2019,24/3/2019,100,10,10,10,10,10,10,f,f,80
27551431,*,92139171,Jelia,13/8/2016,within a day,*,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12049,DE,Germany,52.47222,13.42395,t,Apartment,Entire home/apt,2,1,1,1,,1,2,13,30/9/2018,1/5/2019,100,10,10,10,10,10,10,f,f,70
30293790,*,136367397,Svealoel,13/6/2017,a few days or more,20%,f,Prenzlauer Berg,Pankow,Berlin,10439,DE,Germany,52.55166,13.40622,t,Apartment,Private room,1,1,1,1,,1,*,0,,,,,,,,,,f,f,25
28666620,*,114237113,KriÃ©ica,9/2/2017,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12055,DE,Germany,52.47314,13.45194,t,Apartment,Private room,1,1,1,1,,1,3,0,,,,,,,,,,f,f,24
23675174,*,17227980,Fabian,21/2/2015,,,f,Rummelsburg,Lichtenberg,Berlin,10317,DE,Germany,52.50822,13.50129,t,Apartment,Entire home/apt,4,1,2,2,,1,6,8,28/4/2018,23/5/2018,100,10,10,10,10,9,10,f,f,70
34071782,*,71070208,Daniel,7/5/2016,within a day,100%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10249,DE,Germany,52.52406,13.45049,t,Apartment,Entire home/apt,2,1,1,1,,1,3,0,,,,,,,,,,f,f,93
8363330,*,43904841,Lasa,26/9/2015,a few days or more,*,f,Prenzlauer Berg,Pankow,Berlin,10407,DE,Germany,52.53368,13.43709,f,Apartment,Entire home/apt,2,1,1,2,,2,2,21,14/5/2017,8/9/2018,96,10,10,10,10,10,10,f,f,44
3772739,*,17695411,Froari,8/7/2014,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12059,DE,Germany,52.48546,13.45164,t,Apartment,Private room,2,1,1,1,,1,1,0,,,,,,,,,,f,f,35
9253773,*,4094567,Rhilip,2/12/2012,,,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,Berlin,10777,DE,Germany,52.49944,13.35073,t,Apartment,Entire home/apt,2,1,1,1,,1,3,8,17/9/2015,27/8/2015,100,10,10,10,10,10,10,f,f,40
15745826,*,134477959,Laura,30/6/2017,within an hour,100%,f,Adlershof,Treptow - KÃ¶penick,Berlin,*,DE,Germany,52.44502,13.55191,t,Guesthouse,Entire home/apt,2,1,0,1,,2,3,39,10/10/2016,28/4/2019,98,10,10,10,10,10,10,t,f,85
31339067,*,6238904,Henny,30/3/2013,within an hour,100%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961,DE,Germany,52.48553,13.39165,t,Apartment,Private room,1,1,1,1,,1,10,0,,,,,,,,,,t,f,45
22895429,*,102691582,Annette,30/12/2016,,,f,Wedding,Mitte,Berlin,13353,DE,Germany,52.54519,13.34469,t,Apartment,Private room,2,2,1,1,,1,1,0,,,,,,,,,,t,f,40
7930288,,41205084,Mritzuala,12/8/2015,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245,DE,Germany,52.49962,13.45843,t,Apartment,Private room,2,1,1,1,,1,2,0,,,,,,,,,,f,f,29
10750681,*,20841227,Osilele,15/9/2014,,,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,Berlin,10777,DE,Germany,52.49475,13.34665,f,Apartment,Private room,1,1,1,1,,1,7,1,6/12/2017,16/11/2017,,,,,,,,f,f,21
8789231,*,43769050,Stefanie,29/8/2015,,,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,Berlin,10777,DE,Germany,52.5021,13.34076,t,Apartment,Private room,2,1,1,1,,1,2,18,14/11/2016,4/9/2017,100,10,10,10,10,10,10,f,f,20
33671703,*,135791605,Jan,14/6/2017,within an hour,100%,f,Wedding,Mitte,Berlin,13357,DE,Germany,52.55151,13.37603,t,Apartment,Private room,2,1,1,1,,1,2,1,13/5/2019,5/5/2019,100,10,10,10,10,10,10,f,f,30
34602788,*,180774536,Ilis,30/3/2018,within an hour,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12043,DE,Germany,52.47871,13.42785,t,Apartment,Entire home/apt,2,1,1,1,,2,60,0,,,,,,,,,,t,f,100
2899244,*,4682158,Reben,22/10/2012,,,f,Prenzlauer Berg,Pankow,Berlin,10405,DE,Germany,52.53915,13.42087,t,Apartment,Entire home/apt,5,1,3,3,,3,7,3,29/8/2014,3/8/2014,90,9,6,8,7,9,9,f,f,80
27149493,*,218653381,Moresta,24/10/2018,,,f,Alt-HohenschÃ¶nhausen,Lichtenberg,Berlin,*,DE,Germany,52.51386,13.49017,t,Apartment,Entire home/apt,2,1,1,2,,1,5,0,,,,,,,,,,t,f,65
25010817,*,15677679,Anrina,10/2/2014,within an hour,100%,t,Westend,Charlottenburg-Wilm.,Berlin,10711,DE,Germany,52.4982,13.28397,f,Apartment,Private room,2,1,1,1,,1,2,45,22/7/2018,29/4/2019,97,10,10,10,10,10,10,f,f,30
2847169,*,11466079,Zerszine,15/1/2014,within a day,50%,t,NeukÃ¶lln,NeukÃ¶lln,Berlin,12045,DE,Germany,52.48084,13.44958,t,Apartment,Private room,1,1,1,1,,1,10,10,9/10/2014,30/12/2018,100,10,10,10,10,10,10,t,f,32
34528078,*,44697192,Sonyrijte,7/9/2015,within an hour,97%,f,Reinickendorf,Reinickendorf,Berlin,*,DE,Germany,52.56444,13.34708,t,Apartment,Entire home/apt,4,1,0,2,,1,3,19,10/12/2018,4/3/2019,84,9,8,9,9,9,8,t,f,27
32235330,*,74155539,Marbin,10/5/2016,within an hour,100%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961,DE,Germany,52.49131,13.39948,f,Apartment,Private room,1,1,1,1,,1,3,1,13/2/2019,25/4/2019,100,10,10,10,10,10,10,f,f,30
11582108,*,91519971,Marcea,24/8/2016,,,f,Prenzlauer Berg,Pankow,Berlin,10439,DE,Germany,52.54775,13.40323,f,Apartment,Private room,2,1,1,1,,2,1,47,17/3/2016,12/2/2017,95,10,9,10,10,9,9,f,f,43
19828723,*,73814905,Sebastina,11/6/2016,,,f,Mitte,Mitte,Berlin,10115,DE,Germany,52.53757,13.39361,t,Apartment,Private room,3,1,1,2,,3,4,4,19/8/2017,18/9/2018,100,10,9,10,10,10,10,f,f,55
34092685,*,46063522,Holan,14/11/2015,within an hour,100%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10969,DE,Germany,52.49928,13.41402,t,Apartment,Entire home/apt,3,1,2,3,,1,1,0,,,,,,,,,,t,f,60
23699439,*,19349103,Antres,26/11/2013,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12049,DE,Germany,52.47756,13.42055,t,Apartment,Entire home/apt,2,1,1,2,,1,3,0,,,,,,,,,,f,f,38
26097316,*,8315975,Marcel,28/10/2013,within a few hours,91%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961,DE,Germany,52.49435,13.39895,t,Apartment,Private room,2,1,2,1,,1,1,3,2/8/2018,22/4/2019,95,10,10,10,10,10,9,f,f,65
20110808,*,627050,Florian,26/5/2011,,,f,Reinickendorf,Reinickendorf,Berlin,13407,DE,Germany,52.5621,13.35397,f,Apartment,Shared room,1,1,1,1,,1,1,0,,,,,,,,,,f,f,17
7579057,*,37732534,Sorf,2/7/2015,,,f,Pankow,Pankow,Berlin,13189,DE,Germany,52.56239,13.4123,t,Apartment,Private room,1,1,1,2,,1,5,0,,,,,,,,,,f,f,35
25833256,*,91857130,Even,25/10/2016,within a few hours,88%,f,Wedding,Mitte,Berlin,13357,DE,Germany,52.55355,13.38266,t,Apartment,Entire home/apt,4,1,1,3,,2,2,15,13/6/2018,21/3/2019,94,10,9,10,10,10,10,f,f,30
20293038,*,7907838,Jehannes,25/7/2013,within an hour,100%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,,DE,Germany,52.48057,13.43539,f,Apartment,Private room,2,1,1,1,,2,4,1,2/7/2017,4/11/2018,80,6,6,10,10,8,8,t,f,50
21457195,*,7630708,Helae-An&i,2/7/2013,within a day,100%,f,Prenzlauer Berg,Pankow,Berlin,10439,DE,Germany,52.55183,13.41666,t,Apartment,Entire home/apt,4,1,1,1,,1,3,5,2/9/2017,2/1/2019,90,10,10,10,9,10,9,t,f,65
765540,*,5952925,Sifger,31/5/2013,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12051,DE,Germany,52.46866,13.4407,t,Apartment,Private room,2,1,1,1,,1,1,1,13/9/2015,25/6/2014,,,,,,,,f,f,25
34432185,*,15269290,Mona,7/3/2016,within an hour,100%,f,Wedding,Mitte,Berlin,13347,DE,Germany,52.5537,13.35553,t,Apartment,Entire home/apt,2,1,0,1,,1,7,0,,,,,,,,,,t,f,48
20908889,*,153430927,Sona,31/10/2017,,,f,Wedding,Mitte,Berlin,13359,DE,Germany,52.55718,13.38434,f,Apartment,Entire home/apt,4,1,2,2,,1,1,0,,,,,,,,,,t,f,79
27073308,*,13296705,Esrald,5/4/2014,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12055,DE,Germany,52.47318,13.44806,t,Condominium,Entire home/apt,4,1,1,2,,1,1,3,28/11/2018,27/8/2018,92,9,8,10,10,10,9,f,f,80
8811790,*,13472433,Frelke,20/4/2014,within a day,70%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245,DE,Germany,52.51077,13.46635,t,Apartment,Entire home/apt,2,1,0,1,,1,4,19,16/12/2015,3/3/2019,98,10,10,10,10,10,10,f,f,68
6709855,*,7742099,Flerian,2/7/2013,,,f,Moabit,Mitte,Berlin,10551,DE,Germany,52.52907,13.33407,t,Apartment,Private room,2,1,1,2,,1,4,10,19/9/2015,29/10/2018,94,10,8,10,10,10,9,f,f,25
